date,ppg_season_diff,net_goals_diff,home_pts_last_5,away_pts_last_5,pts_last_5_diff,best_player_diff,p(Home),p(Draw),p(Away),Result
2011-05-09,-0.28,-0.8799999999999999,10,10,0,-2.5,0.457,0.258,0.285,-1
2011-05-07,0.14000000000000012,-0.1200000000000001,6,3,3,1.0,0.457,0.258,0.285,-1
2011-05-08,-0.6799999999999999,-1.0899999999999999,6,8,-2,-6.0,0.457,0.258,0.285,1
2011-05-15,0.6900000000000002,1.2499999999999998,7,8,-1,2.0,0.457,0.258,0.285,-1
2011-05-15,0.050000000000000044,0.23999999999999977,13,5,8,0.5,0.457,0.258,0.285,-1
2011-05-14,0.18999999999999995,0.40000000000000013,6,5,1,8.5,0.457,0.258,0.285,-1
2011-05-17,0.53,1.24,9,8,1,9.5,0.457,0.258,0.285,1
2011-05-14,-1.0299999999999998,-1.5,5,10,-5,-8.0,0.457,0.258,0.285,0
2011-05-15,-0.16999999999999993,-0.1499999999999999,5,7,-2,0.0,0.457,0.258,0.285,-1
2011-05-14,-0.22999999999999998,-0.6400000000000001,7,10,-3,-0.5,0.457,0.258,0.285,1
2011-05-14,-0.28,-0.1299999999999999,3,6,-3,-9.0,0.457,0.258,0.285,1
2011-05-15,0.07999999999999996,-0.41999999999999993,5,1,4,-1.5,0.457,0.258,0.285,1
2011-05-15,0.72,1.35,12,5,7,9.5,0.457,0.258,0.285,0
2011-05-22,1.03,1.5899999999999999,8,6,2,15.0,0.457,0.258,0.285,1
2011-05-22,0.54,0.79,5,4,1,1.0,0.457,0.258,0.285,1
2011-05-22,-0.29999999999999993,0.1399999999999999,1,6,-5,-1.5,0.457,0.258,0.285,-1
2011-05-22,-0.3500000000000001,-1.0599999999999998,8,10,-2,-3.0,0.457,0.258,0.285,1
2011-05-22,-0.54,-0.71,7,10,-3,-10.5,0.457,0.258,0.285,1
2011-05-22,-0.020000000000000018,0.0,6,7,-1,3.5,0.457,0.258,0.285,0
2011-05-22,0.0,-0.24,8,5,3,-10.5,0.457,0.258,0.285,-1
2011-05-22,-0.51,-1.0699999999999998,10,4,6,-2.5,0.457,0.258,0.285,0
2011-05-22,-0.6000000000000001,-1.45,3,12,-9,-5.0,0.457,0.258,0.285,-1
2011-05-22,0.18999999999999995,0.3699999999999999,8,8,0,4.5,0.457,0.258,0.285,-1
2010-09-11,0.6600000000000001,1.2999999999999998,7,5,2,3.0,0.457,0.258,0.285,1
2010-09-11,-3.0,-1.19,0,9,-9,-8.5,0.457,0.258,0.285,-1
2010-09-11,-2.0,-0.7199999999999999,1,7,-6,-6.0,0.457,0.258,0.285,0
2010-09-11,0.0,0.22999999999999976,4,4,0,10.0,0.457,0.258,0.285,-1
2010-09-11,0.33000000000000007,1.49,4,3,1,3.5,0.457,0.258,0.285,0
2010-09-11,-0.6699999999999999,0.51,3,5,-2,2.5,0.457,0.258,0.285,1
2010-09-12,0.33999999999999986,-1.0299999999999998,5,4,1,-5.5,0.457,0.258,0.285,0
2010-09-11,-0.33000000000000007,-0.7700000000000002,3,4,-1,-6.5,0.457,0.258,0.285,0
2010-09-13,-2.0,0.15999999999999992,0,6,-6,-3.5,0.457,0.258,0.285,1
2010-09-11,-0.33000000000000007,-0.28,3,4,-1,-10.5,0.457,0.258,0.285,0
2010-09-19,0.75,0.35,8,5,3,3.0,0.457,0.258,0.285,1
2010-09-18,-1.25,-1.1799999999999997,5,10,-5,-2.0,0.457,0.258,0.285,0
2010-09-18,0.0,1.1500000000000001,5,5,0,9.5,0.457,0.258,0.285,1
2010-09-18,0.25,0.050000000000000044,6,5,1,0.5,0.457,0.258,0.285,0
2010-09-18,-0.5,0.6400000000000001,2,4,-2,-1.0,0.457,0.258,0.285,-1
2010-09-18,-0.5,-0.27,4,6,-2,5.0,0.457,0.258,0.285,0
2010-09-18,-0.5,0.019999999999999796,4,6,-2,-3.5,0.457,0.258,0.285,1
2010-09-18,0.75,-0.050000000000000044,3,0,3,-2.5,0.457,0.258,0.285,0
2010-09-19,-0.25,-1.6099999999999999,4,5,-1,-12.5,0.457,0.258,0.285,-1
2010-09-19,1.25,1.5799999999999998,12,7,5,18.0,0.457,0.258,0.285,1
2010-09-25,0.8000000000000003,1.2,11,7,4,1.5,0.457,0.258,0.285,-1
2010-09-25,-0.19999999999999996,0.9899999999999998,5,6,-1,5.0,0.457,0.258,0.285,0
2010-09-25,-1.4000000000000001,-0.6100000000000001,1,8,-7,-4.0,0.457,0.258,0.285,1
2010-09-26,0.5999999999999999,-0.1100000000000001,7,4,3,1.5,0.457,0.258,0.285,-1
2010-09-25,-1.4,0.0,8,15,-7,-3.0,0.457,0.258,0.285,1
2010-09-26,-0.3999999999999999,-0.33000000000000007,5,7,-2,-6.5,0.457,0.258,0.285,-1
2010-09-25,0.9999999999999999,-0.51,7,2,5,-2.5,0.457,0.258,0.285,0
2010-09-25,0.3999999999999999,0.24,6,4,2,8.0,0.457,0.258,0.285,0
2010-09-26,-1.0000000000000002,-1.46,6,11,-5,-9.0,0.457,0.258,0.285,0
2010-09-25,0.3999999999999999,-0.08999999999999986,7,5,2,-7.5,0.457,0.258,0.285,-1
2010-10-03,-0.16999999999999993,1.2399999999999998,5,4,1,17.5,0.457,0.258,0.285,-1
2010-10-02,-0.8300000000000001,-1.3399999999999999,6,9,-3,-4.5,0.457,0.258,0.285,0
2010-10-02,-0.33999999999999986,0.8200000000000001,7,7,0,3.0,0.457,0.258,0.285,1
2010-10-02,-0.66,0.030000000000000027,4,7,-3,3.0,0.457,0.258,0.285,0
2010-10-03,0.6600000000000001,1.35,10,7,3,6.5,0.457,0.258,0.285,1
2010-10-02,0.6699999999999999,-0.6599999999999999,6,3,3,1.5,0.457,0.258,0.285,-1
2010-10-02,0.5,0.09999999999999987,10,6,4,-3.0,0.457,0.258,0.285,0
2010-10-02,-0.16000000000000014,0.25,7,5,2,-4.5,0.457,0.258,0.285,1
2010-10-02,0.0,0.1200000000000001,5,2,3,-1.5,0.457,0.258,0.285,1
2010-10-03,0.6699999999999999,0.15000000000000013,12,10,2,7.5,0.457,0.258,0.285,1
2010-10-16,0.29000000000000004,1.3599999999999999,9,8,1,13.5,0.457,0.258,0.285,0
2010-10-16,0.5700000000000001,1.2199999999999998,7,3,4,0.0,0.457,0.258,0.285,1
2010-10-16,-1.14,-1.4,7,12,-5,-7.5,0.457,0.258,0.285,0
2010-10-17,0.0,-0.3699999999999999,5,5,0,-7.0,0.457,0.258,0.285,1
2010-10-16,-0.1399999999999999,0.2599999999999998,4,8,-4,6.0,0.457,0.258,0.285,0
2010-10-16,0.0,-0.54,1,5,-4,-5.5,0.457,0.258,0.285,0
2010-10-18,0.0,-0.16000000000000014,5,7,-2,0.5,0.457,0.258,0.285,0
2010-10-16,-0.28,-0.6400000000000001,7,7,0,-7.0,0.457,0.258,0.285,-1
2010-10-16,-0.29000000000000004,-0.20999999999999996,4,10,-6,3.0,0.457,0.258,0.285,1
2010-10-17,-0.5700000000000001,-1.5799999999999998,7,10,-3,-16.5,0.457,0.258,0.285,-1
2010-10-24,-0.3700000000000001,1.15,2,6,-4,4.5,0.457,0.258,0.285,1
2010-10-23,-0.2599999999999998,0.07000000000000006,5,5,0,0.5,0.457,0.258,0.285,1
2010-10-23,0.6299999999999999,0.13000000000000012,10,8,2,4.5,0.457,0.258,0.285,0
2010-10-23,-0.25,0.16000000000000014,6,4,2,1.0,0.457,0.258,0.285,-1
2010-10-24,0.3700000000000001,0.15000000000000013,13,7,6,2.0,0.457,0.258,0.285,-1
2010-10-23,-0.37,0.20999999999999996,2,6,-4,6.5,0.457,0.258,0.285,1
2010-10-23,0.3799999999999999,-0.13000000000000012,9,6,3,-3.0,0.457,0.258,0.285,1
2010-10-24,-0.5,-1.25,10,7,3,-8.5,0.457,0.258,0.285,-1
2010-10-23,-0.2599999999999998,-0.15999999999999992,6,6,0,-5.5,0.457,0.258,0.285,0
2010-10-23,1.63,1.73,10,1,9,14.0,0.457,0.258,0.285,1
2011-08-13,0.0,0.24,0,0,0,8.5,0.457,0.258,0.285,-1
2011-08-13,0.0,0.17999999999999994,0,0,0,-0.5,0.457,0.258,0.285,0
2011-08-13,0.0,0.9899999999999998,0,0,0,6.5,0.457,0.258,0.285,0
2011-08-15,0.0,1.1,0,0,0,12.5,0.457,0.258,0.285,1
2011-08-13,0.0,-1.2,0,0,0,-4.5,0.457,0.258,0.285,0
2011-08-13,0.0,-0.27,0,0,0,-3.5,0.457,0.258,0.285,-1
2011-08-14,0.0,-1.24,0,0,0,-9.0,0.457,0.258,0.285,0
2012-01-11,0.0,0.13000000000000012,0,0,0,3.5,0.457,0.258,0.285,1
2011-08-14,0.0,-1.3599999999999999,0,0,0,-14.5,0.457,0.258,0.285,-1
2011-08-13,0.0,-0.020000000000000018,0,0,0,4.0,0.457,0.258,0.285,0
2011-10-29,0.6699999999999999,0.15000000000000013,9,9,0,4.5,0.457,0.258,0.285,-1
2011-10-29,-1.11,-0.7199999999999999,6,8,-2,-9.0,0.457,0.258,0.285,-1
2011-10-29,1.8899999999999997,1.73,13,1,12,8.0,0.457,0.258,0.285,1
2011-10-29,0.77,-0.09999999999999987,10,4,6,-20.0,0.457,0.258,0.285,0
2011-10-31,-0.7799999999999998,0.1100000000000001,4,11,-7,3.5,0.457,0.258,0.285,-1
2011-10-29,-0.21999999999999997,0.07000000000000006,7,5,2,-4.0,0.457,0.258,0.285,0
2011-10-29,0.32999999999999996,0.34999999999999987,7,3,4,-9.5,0.457,0.258,0.285,1
2011-10-30,0.7799999999999998,1.1400000000000001,13,8,5,4.0,0.457,0.258,0.285,1
2011-10-29,-0.44999999999999996,-1.01,8,8,0,-4.5,0.457,0.258,0.285,-1
2011-10-29,-0.21999999999999997,-0.3899999999999999,0,5,-5,-10.0,0.457,0.258,0.285,-1
2011-11-05,0.5,1.2,12,8,4,8.5,0.457,0.258,0.285,1
2011-11-05,-0.10000000000000009,0.18999999999999995,5,8,-3,19.5,0.457,0.258,0.285,1
2011-11-05,-1.2999999999999998,-1.49,2,9,-7,-6.5,0.457,0.258,0.285,-1
2011-11-06,-0.6,-0.20999999999999996,3,4,-1,-1.0,0.457,0.258,0.285,1
2011-11-06,-1.2000000000000002,-0.6400000000000001,7,13,-6,-5.0,0.457,0.258,0.285,-1
2011-11-05,0.6000000000000001,0.76,11,7,4,12.0,0.457,0.258,0.285,0
2011-11-05,1.2999999999999998,1.3399999999999999,8,5,3,12.0,0.457,0.258,0.285,1
2011-11-05,1.2000000000000002,-0.6400000000000001,13,3,10,-4.5,0.457,0.258,0.285,1
2011-11-05,-1.5999999999999999,-1.72,5,15,-10,1.0,0.457,0.258,0.285,-1
2011-11-06,0.30000000000000004,-0.1200000000000001,1,0,1,2.5,0.457,0.258,0.285,1
2011-11-20,0.27,0.3400000000000001,9,9,0,6.5,0.457,0.258,0.285,-1
2011-11-19,-0.08999999999999997,1.02,3,4,-1,7.0,0.457,0.258,0.285,1
2011-11-19,0.5499999999999998,1.35,15,13,2,5.5,0.457,0.258,0.285,1
2011-11-19,-0.55,-1.4399999999999997,5,12,-7,-22.0,0.457,0.258,0.285,-1
2011-11-19,0.0,0.48,3,4,-1,-2.5,0.457,0.258,0.285,-1
2011-11-19,0.0,-0.10999999999999988,5,6,-1,0.5,0.457,0.258,0.285,0
2011-11-19,-1.18,-1.1099999999999999,8,10,-2,-19.5,0.457,0.258,0.285,-1
2011-11-21,0.9099999999999999,0.8200000000000001,13,7,6,2.5,0.457,0.258,0.285,1
2011-11-19,0.18000000000000005,0.09999999999999987,7,6,1,-3.5,0.457,0.258,0.285,1
2011-11-19,-0.10000000000000003,-0.11999999999999988,0,2,-2,-11.5,0.457,0.258,0.285,0
2011-11-26,0.91,1.0699999999999998,15,4,11,5.0,0.457,0.258,0.285,0
2011-11-26,-0.33000000000000007,-0.74,6,6,0,-2.0,0.457,0.258,0.285,-1
2011-11-26,0.91,1.73,6,4,2,16.5,0.457,0.258,0.285,1
2011-11-27,-1.0,-0.3400000000000001,9,15,-6,0.5,0.457,0.258,0.285,0
2011-11-26,0.33999999999999986,1.3599999999999999,10,10,0,13.5,0.457,0.258,0.285,0
2011-11-26,-0.16999999999999993,0.13000000000000012,5,7,-2,-13.5,0.457,0.258,0.285,1
2011-11-26,0.42000000000000004,0.25,3,3,0,-4.5,0.457,0.258,0.285,1
2011-11-26,0.42000000000000004,0.28,5,1,4,7.0,0.457,0.258,0.285,-1
2011-11-27,-0.16999999999999993,0.2999999999999998,5,4,1,-12.5,0.457,0.258,0.285,0
2011-11-26,-1.1600000000000001,-0.7700000000000002,9,13,-4,-7.0,0.457,0.258,0.285,-1
2011-12-03,-1.08,-1.4099999999999997,5,10,-5,-8.0,0.457,0.258,0.285,-1
2011-12-03,-0.54,-0.3899999999999999,2,6,-4,8.0,0.457,0.258,0.285,1
2011-12-04,0.08000000000000007,0.53,9,3,6,-3.0,0.457,0.258,0.285,-1
2011-12-05,-0.85,-0.8799999999999999,5,9,-4,-3.0,0.457,0.258,0.285,1
2011-12-03,1.46,1.5899999999999999,13,5,8,16.5,0.457,0.258,0.285,1
2011-12-03,0.08000000000000007,-1.35,10,6,4,-12.5,0.457,0.258,0.285,-1
2011-12-03,0.06999999999999984,-0.3699999999999999,6,6,0,5.0,0.457,0.258,0.285,0
2011-12-03,1.69,0.8700000000000001,15,3,12,4.5,0.457,0.258,0.285,1
2011-12-03,-1.08,-1.4599999999999997,4,13,-9,-13.5,0.457,0.258,0.285,-1
2011-12-04,0.0,-0.40000000000000013,4,5,-1,-4.0,0.457,0.258,0.285,1
2011-12-10,0.7200000000000002,0.5599999999999998,13,6,7,3.5,0.457,0.258,0.285,1
2011-12-10,-0.4999999999999999,-0.050000000000000044,3,5,-2,-3.0,0.457,0.258,0.285,-1
2011-12-12,-0.71,0.0,9,13,-4,7.0,0.457,0.258,0.285,1
2011-12-10,0.5,1.38,8,4,4,2.0,0.457,0.258,0.285,1
2011-12-10,1.3599999999999999,1.7399999999999998,13,6,7,16.0,0.457,0.258,0.285,1
2011-12-10,-0.7200000000000002,-0.23999999999999977,4,7,-3,-8.0,0.457,0.258,0.285,1
2011-12-11,-1.1400000000000001,-0.6600000000000001,6,15,-9,-4.5,0.457,0.258,0.285,1
2011-12-11,0.08000000000000007,0.16000000000000014,2,5,-3,-4.5,0.457,0.258,0.285,1
2011-12-10,-0.07000000000000006,0.11999999999999988,5,8,-3,-7.0,0.457,0.258,0.285,1
2011-12-10,0.43000000000000005,0.2599999999999998,4,4,0,7.0,0.457,0.258,0.285,-1
2011-12-18,-0.45999999999999996,-1.0599999999999998,7,8,-1,-1.0,0.457,0.258,0.285,-1
2011-12-17,-0.32999999999999996,-0.1399999999999999,4,4,0,4.5,0.457,0.258,0.285,-1
2011-12-17,-0.19999999999999996,0.8799999999999999,6,6,0,14.0,0.457,0.258,0.285,0
2011-12-17,0.4,0.22999999999999998,5,3,2,2.5,0.457,0.258,0.285,1
2011-12-18,0.5999999999999999,0.15000000000000013,10,13,-3,-1.0,0.457,0.258,0.285,1
2011-12-17,0.6000000000000001,-0.25,4,5,-1,5.5,0.457,0.258,0.285,0
2011-12-18,-1.3299999999999998,-1.73,4,13,-9,-9.5,0.457,0.258,0.285,-1
2011-12-18,1.3399999999999999,0.75,12,4,8,6.5,0.457,0.258,0.285,1
2011-12-17,-1.2699999999999998,-1.6099999999999999,7,12,-5,-18.0,0.457,0.258,0.285,0
2011-12-17,-0.46999999999999986,-0.49,6,9,-3,-6.0,0.457,0.258,0.285,-1
2011-12-21,0.12,-0.3900000000000001,4,4,0,2.5,0.457,0.258,0.285,-1
2011-12-22,0.31000000000000005,-0.5799999999999998,12,10,2,-4.5,0.457,0.258,0.285,0
2011-12-21,-1.0,-1.2699999999999998,8,10,-2,-11.5,0.457,0.258,0.285,0
2011-12-20,-0.37,-0.14000000000000012,3,7,-4,5.5,0.457,0.258,0.285,0
2011-12-21,-0.6200000000000001,-1.2499999999999998,4,10,-6,-3.0,0.457,0.258,0.285,-1
2011-12-20,0.05999999999999994,-0.040000000000000036,4,0,4,3.5,0.457,0.258,0.285,-1
2011-12-21,-0.06000000000000005,0.3900000000000001,7,5,2,10.5,0.457,0.258,0.285,1
2011-12-21,-1.3199999999999998,-1.23,8,13,-5,-8.5,0.457,0.258,0.285,-1
2011-12-21,1.06,1.24,10,12,-2,2.0,0.457,0.258,0.285,1
2011-12-21,0.5699999999999998,0.0,2,7,-5,-2.0,0.457,0.258,0.285,-1
2011-12-27,0.9999999999999999,1.5799999999999998,10,4,6,12.0,0.457,0.258,0.285,0
2011-12-26,-0.8800000000000001,-0.09999999999999987,3,2,1,3.0,0.457,0.258,0.285,-1
2011-12-26,0.8799999999999999,1.22,11,7,4,9.5,0.457,0.258,0.285,0
2011-12-26,1.17,1.15,8,3,5,0.0,0.457,0.258,0.285,0
2011-12-26,1.6500000000000004,1.6199999999999997,13,8,5,13.0,0.457,0.258,0.285,1
2011-12-27,-1.0000000000000002,-1.01,8,10,-2,-14.5,0.457,0.258,0.285,-1
2011-12-26,0.2899999999999998,0.15999999999999992,12,4,8,-1.5,0.457,0.258,0.285,0
2011-12-26,-0.17999999999999994,-0.6199999999999999,6,7,-1,-3.0,0.457,0.258,0.285,0
2011-12-27,0.1200000000000001,0.6199999999999999,5,1,4,-9.0,0.457,0.258,0.285,0
2011-12-26,-1.3499999999999999,-1.35,7,10,-3,-5.5,0.457,0.258,0.285,0
2011-12-31,0.8900000000000001,1.5699999999999998,10,2,8,4.0,0.457,0.258,0.285,1
2011-12-31,-0.21999999999999997,0.28,3,5,-2,7.5,0.457,0.258,0.285,0
2011-12-31,0.7799999999999998,1.4,9,4,5,7.5,0.457,0.258,0.285,-1
2011-12-30,0.050000000000000044,1.01,8,4,4,6.5,0.457,0.258,0.285,1
2011-12-31,1.8900000000000001,1.5,15,4,11,0.5,0.457,0.258,0.285,-1
2011-12-31,0.10999999999999988,-0.3699999999999999,5,7,-2,-10.0,0.457,0.258,0.285,0
2011-12-31,0.6099999999999999,0.3699999999999999,10,5,5,6.5,0.457,0.258,0.285,0
2012-01-01,-1.5,-1.3299999999999998,7,10,-3,-4.0,0.457,0.258,0.285,1
2011-12-31,-1.2199999999999998,-0.5200000000000002,5,10,-5,-12.0,0.457,0.258,0.285,0
2012-01-01,0.050000000000000044,-0.6400000000000001,8,5,3,-3.0,0.457,0.258,0.285,-1
2011-08-20,0.0,0.18999999999999995,1,1,0,-1.0,0.457,0.258,0.285,-1
2011-08-20,1.0,0.09000000000000008,1,0,1,-0.5,0.457,0.258,0.285,1
2011-08-21,0.0,-1.45,3,3,0,-3.0,0.457,0.258,0.285,-1
2011-08-20,1.0,1.35,1,0,1,13.5,0.457,0.258,0.285,1
2011-08-20,0.0,1.01,0,0,0,3.5,0.457,0.258,0.285,-1
2011-08-22,0.0,0.5899999999999997,3,3,0,5.5,0.457,0.258,0.285,1
2011-08-21,0.0,-0.34999999999999987,1,1,0,-17.5,0.457,0.258,0.285,0
2011-08-20,0.0,0.02000000000000024,1,1,0,-1.0,0.457,0.258,0.285,-1
2011-08-20,-1.0,0.5099999999999998,0,1,-1,-0.5,0.457,0.258,0.285,0
2011-08-21,2.0,-0.51,3,1,2,-7.5,0.457,0.258,0.285,1
2012-01-02,0.15999999999999992,-0.2999999999999998,7,6,1,11.5,0.457,0.258,0.285,-1
2012-01-02,-0.6300000000000001,-0.25,4,8,-4,2.5,0.457,0.258,0.285,-1
2012-01-04,0.58,0.74,8,4,4,2.0,0.457,0.258,0.285,-1
2012-01-02,-0.8399999999999999,-1.0699999999999998,5,10,-5,-5.0,0.457,0.258,0.285,1
2012-01-03,0.5800000000000001,0.3400000000000001,7,11,-4,1.0,0.457,0.258,0.285,1
2012-01-04,-0.79,-1.3599999999999999,4,12,-8,-14.0,0.457,0.258,0.285,1
2012-01-02,-0.2699999999999999,-0.13000000000000012,1,6,-5,9.5,0.457,0.258,0.285,-1
2012-01-03,1.05,0.7700000000000002,8,7,1,6.5,0.457,0.258,0.285,1
2012-01-03,-0.32000000000000006,-0.28,6,10,-4,-5.0,0.457,0.258,0.285,-1
2012-01-02,-0.9,-1.73,3,6,-3,-15.0,0.457,0.258,0.285,-1
2012-01-14,-0.050000000000000044,-0.69,4,8,-4,1.0,0.457,0.258,0.285,0
2012-01-14,-0.44999999999999996,-0.27,4,8,-4,3.0,0.457,0.258,0.285,1
2012-01-14,0.6500000000000001,1.3299999999999998,6,10,-4,12.5,0.457,0.258,0.285,1
2012-01-14,0.25,0.8999999999999999,8,8,0,7.0,0.457,0.258,0.285,0
2012-01-14,1.45,1.46,9,7,2,11.0,0.457,0.258,0.285,1
2012-01-15,0.7999999999999999,0.3699999999999999,7,1,6,-4.5,0.457,0.258,0.285,1
2012-01-15,-0.6500000000000001,-0.95,6,7,-1,-15.0,0.457,0.258,0.285,1
2012-01-14,1.4,1.1500000000000001,11,3,8,14.0,0.457,0.258,0.285,0
2012-01-14,-0.1499999999999999,0.23999999999999977,7,6,1,8.5,0.457,0.258,0.285,-1
2012-01-16,-1.65,-1.6099999999999999,3,10,-7,-8.0,0.457,0.258,0.285,-1
2012-01-22,-0.5800000000000001,-0.16000000000000003,7,9,-2,-5.5,0.457,0.258,0.285,-1
2012-01-21,-0.9099999999999999,-1.1099999999999999,7,6,1,-8.0,0.457,0.258,0.285,1
2012-01-21,0.3799999999999999,0.78,8,7,1,-1.5,0.457,0.258,0.285,0
2012-01-21,-0.6099999999999999,0.13000000000000012,5,9,-4,3.5,0.457,0.258,0.285,1
2012-01-22,0.2400000000000002,0.5799999999999998,10,9,1,-5.0,0.457,0.258,0.285,1
2012-01-21,-0.5699999999999998,-1.5899999999999999,8,8,0,-19.5,0.457,0.258,0.285,0
2012-01-21,0.10000000000000009,-0.1100000000000001,1,2,-1,9.0,0.457,0.258,0.285,1
2012-01-21,0.3799999999999999,0.1100000000000001,6,4,2,6.5,0.457,0.258,0.285,-1
2012-01-21,-0.10000000000000009,-0.22999999999999976,10,8,2,8.5,0.457,0.258,0.285,1
2012-01-21,-0.2799999999999999,-0.33000000000000007,4,5,-1,-13.0,0.457,0.258,0.285,-1
2012-02-01,-0.7799999999999999,-1.2999999999999998,7,4,3,-5.5,0.457,0.258,0.285,0
2012-01-31,0.9599999999999997,1.25,9,6,3,8.5,0.457,0.258,0.285,1
2012-02-01,-0.09000000000000008,0.26,10,8,2,7.0,0.457,0.258,0.285,1
2012-01-31,-0.6800000000000002,-1.1,8,8,0,-18.0,0.457,0.258,0.285,0
2012-01-31,1.4099999999999997,1.03,8,1,7,11.0,0.457,0.258,0.285,1
2012-01-31,-0.7700000000000001,-1.39,3,5,-2,-12.0,0.457,0.258,0.285,-1
2012-02-01,0.31999999999999995,0.32000000000000006,8,4,4,3.0,0.457,0.258,0.285,0
2012-02-01,-0.82,-0.1399999999999999,8,9,-1,6.5,0.457,0.258,0.285,-1
2012-01-31,-1.2700000000000002,-0.71,6,10,-4,-4.0,0.457,0.258,0.285,1
2012-02-01,0.040000000000000036,0.13000000000000012,8,4,4,1.5,0.457,0.258,0.285,0
2012-02-04,0.8300000000000001,1.3399999999999999,4,7,-3,2.0,0.457,0.258,0.285,1
2012-02-05,-0.52,-0.009999999999999898,8,9,-1,-2.5,0.457,0.258,0.285,0
2012-02-06,-0.48,0.23999999999999977,7,8,-1,4.5,0.457,0.258,0.285,0
2012-02-04,1.1800000000000002,1.22,9,8,1,2.0,0.457,0.258,0.285,1
2012-02-05,0.48,0.04999999999999982,9,8,1,-7.5,0.457,0.258,0.285,1
2012-02-04,0.39,-0.1399999999999999,8,8,0,-9.0,0.457,0.258,0.285,1
2012-02-04,0.13,0.010000000000000009,4,2,2,13.5,0.457,0.258,0.285,-1
2012-02-04,0.0,0.08999999999999986,5,12,-7,1.5,0.457,0.258,0.285,-1
2012-02-04,-0.040000000000000036,-0.25,4,8,-4,8.5,0.457,0.258,0.285,-1
2012-02-04,-0.61,-0.8999999999999999,1,8,-7,-5.0,0.457,0.258,0.285,0
2012-02-12,-1.21,-1.4,5,12,-7,1.5,0.457,0.258,0.285,-1
2012-02-11,-0.13,0.22999999999999998,4,4,0,2.0,0.457,0.258,0.285,1
2012-02-11,0.15999999999999992,0.15999999999999992,7,1,6,5.5,0.457,0.258,0.285,-1
2012-02-11,-0.54,-0.71,6,9,-3,-9.0,0.457,0.258,0.285,1
2012-02-11,-0.1299999999999999,0.020000000000000018,7,4,3,0.5,0.457,0.258,0.285,1
2012-02-11,0.6699999999999999,0.35,10,5,5,3.0,0.457,0.258,0.285,1
2012-02-11,-0.29000000000000004,-1.1799999999999997,12,4,8,-8.0,0.457,0.258,0.285,-1
2012-02-11,-0.08000000000000007,0.48999999999999977,10,10,0,-0.5,0.457,0.258,0.285,-1
2012-02-11,0.33000000000000007,0.7700000000000002,8,12,-4,6.5,0.457,0.258,0.285,1
2012-02-12,-0.20000000000000007,-0.3799999999999999,4,4,0,-4.0,0.457,0.258,0.285,-1
2012-02-26,-0.40000000000000013,0.4299999999999997,7,8,-1,1.5,0.457,0.258,0.285,1
2012-02-25,0.9199999999999999,1.45,6,4,2,9.5,0.457,0.258,0.285,1
2012-03-13,0.24,0.3699999999999999,5,9,-4,8.5,0.457,0.258,0.285,1
2012-02-25,1.56,1.49,12,7,5,-0.5,0.457,0.258,0.285,1
2012-02-25,0.84,0.3799999999999999,9,4,5,2.0,0.457,0.258,0.285,0
2012-02-26,-0.9199999999999999,-1.5999999999999996,10,13,-3,-16.5,0.457,0.258,0.285,-1
2012-02-25,-0.36,-0.5,4,7,-3,-1.0,0.457,0.258,0.285,-1
2012-02-26,0.0,-0.1399999999999999,1,7,-6,8.5,0.457,0.258,0.285,1
2012-02-25,-0.16000000000000014,-0.02000000000000024,7,9,-2,1.5,0.457,0.258,0.285,1
2012-02-25,-0.3600000000000001,-0.20999999999999996,4,5,-1,-10.0,0.457,0.258,0.285,0
2012-03-03,-0.31000000000000005,-0.09000000000000008,4,5,-1,1.0,0.457,0.258,0.285,0
2012-03-04,0.42000000000000004,0.51,10,4,6,7.5,0.457,0.258,0.285,1
2012-03-03,-0.1499999999999999,-0.18999999999999995,7,10,-3,1.0,0.457,0.258,0.285,-1
2012-03-03,1.65,1.45,12,4,8,4.0,0.457,0.258,0.285,1
2012-03-04,0.3799999999999999,-0.02000000000000024,7,9,-2,-0.5,0.457,0.258,0.285,0
2012-03-03,-0.45999999999999996,-1.01,4,8,-4,2.0,0.457,0.258,0.285,0
2012-03-03,-0.08000000000000007,0.34999999999999987,3,7,-4,10.5,0.457,0.258,0.285,1
2012-03-04,-0.31000000000000005,-0.5899999999999997,7,13,-6,-7.5,0.457,0.258,0.285,-1
2012-03-03,-0.54,-1.35,10,6,4,-9.5,0.457,0.258,0.285,1
2012-03-03,-0.3799999999999999,-0.5099999999999998,5,4,1,4.0,0.457,0.258,0.285,-1
2012-03-12,0.18000000000000016,1.2,13,8,5,8.0,0.457,0.258,0.285,1
2012-03-10,-0.21999999999999997,-0.17999999999999994,3,10,-7,0.0,0.457,0.258,0.285,1
2012-03-10,-0.07000000000000006,0.27,1,2,-1,-1.5,0.457,0.258,0.285,1
2012-03-10,0.3699999999999999,1.24,5,6,-1,11.0,0.457,0.258,0.285,1
2012-03-10,-0.7,-0.13000000000000012,8,7,1,-4.0,0.457,0.258,0.285,1
2012-03-11,1.07,1.3599999999999999,13,10,3,12.0,0.457,0.258,0.285,1
2012-03-11,0.56,0.020000000000000018,6,5,1,-3.5,0.457,0.258,0.285,0
2012-03-10,-0.30000000000000004,-0.9899999999999998,7,7,0,-6.0,0.457,0.258,0.285,1
2012-03-11,-1.22,-1.1,7,12,-5,-13.0,0.457,0.258,0.285,1
